lat,lon,ele,dist_delta_meters,cumulative_dist_meters,cumulative_dist_miles,ele_delta_meters,raw_grade,smoothed_grade
39.1884253,-120.2571898,2317.922,13.11002178081314,3168.2293665707716,1.9686458497354469,2.7029999999999745,0.2061781471603568,0.1613960855293419
39.1883691,-120.2573373,2321.085,14.529458143875223,3182.758824714647,1.9776740336717649,3.163000000000011,0.21769566137147023,0.15623542484062142
39.1881488,-120.2576565,2327.054,37.35687053287451,3220.115695247521,2.0008865096716475,5.969000000000051,0.15978319154831924,0.1559984198803873
39.1880448,-120.2578281,2329.197,18.91657504827965,3239.032270295801,2.012640720825972,2.143000000000029,0.1132868922905218,0.16081612681754506
39.1879513,-120.2581259,2332.148,27.879214692519152,3266.9114849883204,2.029964056338678,2.951000000000022,0.10584946644109977,0.16101867519675772
39.1879347,-120.258386,2335.001,22.69771534698829,3289.6092003353087,2.044067758421551,2.8530000000000655,0.1256954700675909,0.15966863389843794
39.1879658,-120.2587911,2342.067,35.82727199427693,3325.4364723295857,2.066329786247907,7.0659999999998035,0.19722405884345678,0.15766093447509796
39.187965654,-120.258813163,2342.471,1.9460877261871716,3327.382560055773,2.0675390287244158,0.40399999999999636,0.20759598581484517,0.1678385501361522
39.187965621,-120.258818062,2342.561,0.4321824730767015,3327.81474252885,2.067807574379894,0.09000000000014552,0.20824537228323184,0.1767692264763532
39.1879596,-120.2597272,2354.116,79.29085194311472,3407.1055944719647,2.117076610342639,11.554999999999836,0.14572929558493947,0.17858057582878045
39.1880677,-120.2602073,2362.215,43.88983437845823,3450.9954288504227,2.144348480620216,8.09900000000016,0.18453020191790168,0.17507908724064666
39.1881945,-120.2604701,2366.777,27.096021468419274,3478.091450318842,2.161185162576069,4.561999999999898,0.1683642008225068,0.173083240413675
39.1886935,-120.2610361,2377.111,74.68116573062875,3552.772616049471,2.207589873207276,10.333999999999833,0.13837491553458145,0.16715511928024898
39.1890282,-120.2614706,2386.379,53.661077772064374,3606.433693821535,2.240933310763581,9.268000000000029,0.17271363872652018,0.16714834874917114
39.1891279,-120.2616288,2389.851,17.931563380258368,3624.3652572017936,2.252075464232736,3.4720000000002074,0.19362505802604374,0.1633027042626251
39.1892153,-120.2618112,2392.98,18.7647837497279,3643.1300409515216,2.263735356676088,3.1289999999999054,0.16674852434924956,0.164039521782523
39.1893088,-120.2618622,2394.644,11.422146324767224,3654.552187276289,2.2708327471600547,1.66399999999976,0.14568190186739452,0.16420830269426054
39.1896019,-120.2618434,2399.858,33.08151232038912,3687.633699596678,2.2913886395520873,5.2140000000003965,0.15761069051207954,0.15298203624115406
